sma,intens,int_err,pix_var,rms,ell,ell_err,pa,pa_err,x0,x0_err,y0,y0_err,grad,grad_err,grad_r_err,rsma,mag,mag_lerr,mag_uerr,tflux_e,tflux_c,tmag_e,tmag_c,npix_e,npix_c,a3,a3_err,b3,b3_err,a4,a4_err,b4,b4_err,ndata,nflag,niter,stop,a_big,sarea,pa_norm,sbp_ori,sbp_sub,sbp,intens_sub,intens_bkg,sbp_err,sbp_low,sbp_upp,sma_asec,rsma_asec,growth_ori,growth_sub,avg_x0,avg_y0,avg_q,avg_pa,avg_bkg,intens_cor,sbp_cor,growth_cor,rad_outer,mag_tot,mag_tot_ori,mag_tot_sub
14.26558,3.815956e-05,7.20182e-07,9.499853e-06,6.717411e-06,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.003435975,nan,nan,1.943446,11.04599,0.02068653,0.02030032,0.9765525,0.9776658,0.02576096,0.0245239,611.0,641.0,-4.279868e-06,2.125127e-05,3.487e-06,2.124243e-05,9.040432e-05,7.460551e-05,2.483974e-05,2.707256e-05,87,0,1.0,4.0,nan,2.0,0.0,-inf,-inf,-inf,3.815956e-05,0.0,nan,-inf,nan,84.91416666666666,3.0356034516178827,0.8333486429878076,0.8333486429878076,40.999999999999986,40.999999999999986,0.95,0.0,0.0,3.815956e-05,-inf,0.8333486429878076,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
15.69214,2.81458e-05,4.878502e-07,6.724552e-06,4.754976e-06,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.00274878,nan,nan,1.990309,11.37647,0.01898429,0.01865761,0.9804292,0.9816239,0.02145944,0.02013714,731.0,777.0,-9.715893e-06,1.751567e-05,3.387305e-05,3.136577e-05,8.583137e-05,6.964558e-05,5.49089e-05,4.545315e-05,95,1,1.0,4.0,nan,2.0,0.0,-inf,-inf,-inf,2.81458e-05,0.0,nan,-inf,nan,93.40559523809523,3.10880314848993,0.8369385721175383,0.8369385721175383,40.999999999999986,40.999999999999986,0.95,0.0,0.0,2.81458e-05,-inf,0.8369385721175383,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
17.26136,2.148891e-05,4.151237e-07,6.015714e-06,4.253752e-06,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.002199024,nan,nan,2.038303,11.66946,0.02117942,0.02077446,0.9843428,0.9854513,0.01713406,0.0159121,887.0,941.0,5.223364e-06,1.606636e-05,1.186677e-05,1.82755e-05,6.376393e-05,5.292571e-05,1.366178e-05,1.791932e-05,105,0,1.0,4.0,nan,2.0,0.0,-inf,-inf,-inf,2.148891e-05,0.0,nan,-inf,nan,102.74619047619046,3.1837681377046003,0.840255020539976,0.840255020539976,40.999999999999986,40.999999999999986,0.95,0.0,0.0,2.148891e-05,-inf,0.840255020539976,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
18.98749,1.517123e-05,4.1858e-07,6.375622e-06,4.508245e-06,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.001759219,nan,nan,2.087454,12.04745,0.03037662,0.02955038,0.9875945,0.9884779,0.01355329,0.01258254,1073.0,1125.0,-3.778739e-05,3.492424e-05,-6.814039e-06,1.835627e-05,5.992573e-05,5.068942e-05,1.833516e-05,2.207938e-05,116,0,1.0,4.0,nan,2.0,0.0,-inf,-inf,-inf,1.517123e-05,0.0,nan,-inf,nan,113.0207738095238,3.2605402751135317,0.8430881211923793,0.8430881211923793,40.999999999999986,40.999999999999986,0.95,0.0,0.0,1.517123e-05,-inf,0.8430881211923793,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
20.88624,1.013426e-05,5.977294e-07,6.547798e-06,4.629992e-06,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.001407375,nan,nan,2.13779,12.48552,0.06600365,0.06222085,0.9904249,0.9912008,0.01044616,0.009595885,1295.0,1369.0,-1.148908e-05,3.02513e-05,3.938225e-05,4.259947e-05,2.869504e-05,3.651839e-05,2.323705e-05,3.38216e-05,60,0,1.0,4.0,nan,2.0,0.0,-inf,-inf,-inf,1.013426e-05,0.0,nan,-inf,nan,124.32285714285713,3.339163969523398,0.8453780404571981,0.8453780404571981,40.999999999999986,40.999999999999986,0.95,0.0,0.0,1.013426e-05,-inf,0.8453780404571981,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
22.97487,7.486953e-06,6.069138e-07,6.779123e-06,4.701134e-06,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.0011259,nan,nan,2.18934,12.81424,0.09178514,0.08462777,0.9927507,0.9933628,0.00789949,0.007230221,1567.0,1649.0,-2.58338e-06,3.390359e-05,-3.703166e-06,3.379576e-05,4.859977e-05,5.110709e-05,1.387617e-05,3.481695e-05,60,0,1.0,4.0,nan,2.079418,0.0,-inf,-inf,-inf,7.486953e-06,0.0,nan,-inf,nan,136.75517857142856,3.4196837545532857,0.8474250492810101,0.8474250492810101,40.999999999999986,40.999999999999986,0.95,0.0,0.0,7.486953e-06,-inf,0.8474250492810101,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
25.27235,4.888876e-06,4.471908e-07,6.294088e-06,3.463925e-06,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.0009007204,nan,nan,2.242133,13.27698,0.1041531,0.09503059,0.9949171,0.9954816,0.005532768,0.004916896,1899.0,2009.0,-1.336556e-05,2.959393e-05,4.661617e-05,4.630751e-05,-3.303096e-05,3.795384e-05,2.304846e-06,2.716614e-05,60,0,1.0,4.0,nan,3.301631,0.0,-inf,-inf,-inf,4.888876e-06,0.0,nan,-inf,nan,150.43065476190475,3.5021447028694923,0.8490424086696661,0.8490424086696661,40.999999999999986,40.999999999999986,0.95,0.0,0.0,4.888876e-06,-inf,0.8490424086696661,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
27.79959,3.921777e-06,2.699296e-07,5.27054e-06,2.073368e-06,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.0007205763,nan,nan,2.296199,13.51629,0.07742585,0.07226973,0.9967367,0.997078,0.003548871,0.003177164,2307.0,2425.0,-1.01438e-05,2.065063e-05,3.42002e-05,3.308367e-05,2.681804e-05,2.805705e-05,2.434192e-05,2.668545e-05,59,1,1.0,4.0,nan,6.461858,0.0,-inf,-inf,-inf,3.921777e-06,0.0,nan,-inf,nan,165.47374999999997,3.586594492633351,0.8506122936091636,0.8506122936091636,40.999999999999986,40.999999999999986,0.95,0.0,0.0,3.921777e-06,-inf,0.8506122936091636,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
30.57955,2.614143e-06,3.262682e-07,7.493237e-06,2.527262e-06,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.0005764611,nan,nan,2.351569,13.95668,0.1447426,0.1276967,0.998263,0.9986134,0.001887562,0.001506508,2795.0,2941.0,2.142041e-05,3.152143e-05,1.656793e-05,2.946879e-05,1.237165e-05,2.782168e-05,3.454217e-05,3.785189e-05,60,0,1.0,4.0,nan,8.791,0.0,-inf,-inf,-inf,2.614143e-06,0.0,nan,-inf,nan,182.02113095238093,3.6730805471295915,0.8518784841327618,0.8518784841327618,40.999999999999986,40.999999999999986,0.95,0.0,0.0,2.614143e-06,-inf,0.8518784841327618,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
33.63751,1.411477e-06,2.68204e-07,6.759346e-06,2.128803e-06,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.0004611689,nan,nan,2.408274,14.62582,0.2288101,0.1888822,0.9993001,0.9996325,0.0007601486,0.0003990408,3377.0,3569.0,1.444465e-06,2.457409e-05,2.134914e-05,3.01642e-05,5.284596e-05,4.855155e-05,-1.465282e-05,2.626436e-05,63,1,1.0,4.0,nan,10.08181,0.0,-inf,-inf,-inf,1.411477e-06,0.0,nan,-inf,nan,200.2232738095238,3.7616522092115714,0.8527057202789022,0.8527057202789022,40.999999999999986,40.999999999999986,0.95,0.0,0.0,1.411477e-06,-inf,0.8527057202789022,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
37.00126,2.670865e-07,2.367118e-07,6.539284e-06,1.966276e-06,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.0003689351,nan,nan,2.466347,16.43337,2.360349,0.6890124,1.000456,1.000476,-0.0004953444,-0.0005164316,4081.0,4293.0,6.701513e-06,2.522201e-05,3.129518e-05,3.50383e-05,2.07325e-05,2.962943e-05,8.236764e-06,2.517726e-05,69,1,1.0,4.0,nan,11.06042,0.0,-inf,-inf,-inf,2.670865e-07,0.0,nan,-inf,nan,220.24559523809523,3.852359494999746,0.8528951256342006,0.8528951256342006,40.999999999999986,40.999999999999986,0.95,0.0,0.0,2.670865e-07,-inf,0.8528951256342006,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
